"","date","text","doc_id"
"433",2023-10-07,"🫣«Качество Стратегического управления в этой войне в РФ за последний год лучше, чем у нас»

Арестович продолжает эпатировать публику своими заявлениями. Говоря о РФ, он сообщил, что у них «идет доход от нефти, который никак не могут прервать, у них идет оборудование двойного назначения, они мобилизовали ВПК и пользуются своими естественными преимуществами, в том числе и с нашими западными партнерами. Создают переговорные площадки, торгуются, затягивают время, мобилизуются.

А мы не приняли необходимые решения, и не хотим. Сопоставьте теперь с прекращением западной военной помощи и поймете, какая у нас ""веселая"" будет зима и 2024й год. У нас полный раздрай, бардак и воровство, а они принимают качественные решения».

И это - еще дозированная правда, умеренная, по его словам, поскольку Алексей жалеет украинцев, а западная пресса, мол, пишет все жёстче и прямо.

Ух как поменял риторику Арестович! Вот уж, действительно, когда «точка зрения зависит от места сидения»❗️🧩",515
"434",2023-10-06,"🪃🧩Немного теории когнитивных войн: Эффект бумеранга

Резонансный видео-опрос ТикТок-блогера Рончика во Львове, где все опрошенные отказались общаться с ним после вопроса на русском языке, привёл совсем не к тому когнитивному влиянию, которое ожидалось. 

Блогер, весьма вероятно на заказ, хотел хайпануть на языковом вопросе, продемонстрировав острое неприятие украинцами русского языка с целью позитивизировать это явление.

Но опрос наоборот вызвал грандиозный скандал в соцсетях, где Рончика обвинили в разжигании вражды между русскоязычными и украиноязычными гражданами Украины.

Блогер вынужден был опубликовать видео-извинение, в котором он объяснил, что не хотел этим видео внести раскол в общество, что сам говорит на украинском, но считает, что граждан Украины нельзя делить по языковому признаку: «Не важно на каком языке оставаться человеком».

И этим только усилил обратный эффект первичного видео-вброса – в ТикТок возник даже целый осуждающий тренд «Почему я не поеду во Львов» под песню-переделку «Фортеця Львв».

Просто блогер не знал о медийном эффекте бумеранга, когда некая информация не просто не оказывает прогнозируемого эффекта, но действует обратным заданному образом. Эффект вызывает упрочение тех взглядов и установок, которые нужно было изменить, поскольку воззрения или установки людей по тому или иному поводу оказались гораздо прочнее, чем это представлял коммуникатор. Информация, направленная на нейтрализацию или устранение этих установок, оказалась слишком принудительной. 

И в случае с Рончиком и его грязно-хайповым опросом возникло активное неприятие позиции львовян и самого блогера, вплоть до их отторжения☝️",522
"435",2023-10-06,"🎥 Знакомьтесь, Мартин Харт!

Один известный российский тг-канал, специализирующийся на фейках, неделю назад написал, что в Киеве найден убитым аудитор Мартин Харт, который занимался в Киеве анализом хищений и коррупцией при поставках западного вооружения. 

Мы смотрели сериал, но, даже если бы мы его не видели, элементарный фактчекинг по фамилии и имени ""аудитора"" позволяет выявить фейк. Если кто не видел, Мартин Харт - персонаж сериала ""Настоящий детектив"", которого сыграл Вуди Харрельсон и даже номинировался за эту роль на Золотой глобус и Премию гильдии киноактёров США.

Тем не менее, сотни каналов и авторов не проявили информационной чистоплотности и повелись. По нашей информации, аудитория фейка уже перевалила за 20 миллионов☝️

Данный кейс хорошо показывает, что большое количество администраторов каналов, редакторов СМИ и ЛОМов, даже будучи людьми опытными и вовлечёнными, зачастую не могут отличить правду от фальшивки. Что уж говорить об обывателях!

В последние два месяца с обеих сторон количество фейков увеличилось кратно. Попадаемся, к сожалению, иногда и мы. 

Почему-то люди, отвечающие за медийку, решили, что продуцирование большого количества фейков позволяет победить в информационной войне. Чего больше несут одноразовые фейки - вреда или пользы - вопрос риторический🤷‍♂️

Уверены, что в долгосрочной перспективе - это тупиковый путь.",524
"436",2023-10-06,"🧩Аргумент последней надежды

Зеленский заявил, что Россия, чтобы расколоть единство Европы и поддержку Украины, распространяет нарратив о коррупции в нашей стране.

Когда закончились основные оправдания коррупции: 
🟢олигархи;
🟢предатели; 
🟢военкомы;
🟢недоброчестные судьи,
за дело взялись они - российские нарративы!

Кроме того, Зеленский обвинил в распространении «российских нарративов» бывшего главу Еврокомиссии Жан-Клода Юнкера, который заявил о несоответствии Украины критериям для членства в ЕС из-за коррупции.

Президент задал вопрос, почему Юнкер ни разу не посетил Украину за время войны:

«Это ему не интересно? Теперь он решил написать какие-то российские нарративы, потому что все забыли, кто он? Я думаю, что это глупо».

В целом можно менять определение российского нарратива: любая информация, звучащая вне единого телемарафона и/или критикующая действия/бездеятельность зелёной власти☝️",525
"437",2023-10-06,"🌳Только не бросайте меня в терновый куст!

Апелляционный суд оставил Коломойского под стражей с правом залога в 4,3 миллиарда гривен.

Сам Беня заявил, что решением суда доволен «очень».

Видимо олигарх считает, что сейчас для него безопаснее оставаться в СИЗО🤷‍♂️",526
"438",2023-10-06,"Арестович, в попытке привлекать и удерживать общественное внимание, обозвал председателя СНБО Алексея Данилова ""чучелом""❗️

Считает, что нужно проверить, чем занимался Данилов по кличке ""Мячик"" в Луганске в 90-х... Чем, чем, знамо чем, явно не кафедрой в ВУЗе заведовал.

А дела с предвыборными рейтингами у Арестовича, видать, совсем плохие, если уж приходится так хайповать ""на грани фола"". А то можно и потерять инвестора... 🧩",527
"439",2023-10-06,"Не все то, что под куполом - это цирк, иногда это Парламент 🤷‍♂

Вот так в воюющей стране ведут себя на пленарном заседании народные избранники❗️

Хайповщики Николай Тищенко и Алексей Гончаренко в прямом эфире, ещё и ведя стрим во время рассмотрения Радой законопроекта, обменялись любезностями. ""Слуга"" Тищенко обозвал ЕС-овца Гончаренко ""петухом с Одесщины"", и он в ответ подошел к нему с телефоном и стал снимать видео-стрим, спрашивая, ""что там с колл-центрами"". 

Тищенко пошел к парламентской трибуне, где кстати выступала его коллега, и начал  ""разоблачать"" Гончаренко. 

Спикер цирка ВР Руслан Стефанчук требовал от депутатов прекратить подобное поведение. Потасовка депутатов  произошла во время рассмотрения закона для военнослужащих  (сегодня нардепы выделили на Минобороны дополнительные средства).

В общем, таки пора Парламенту пойти на перевыборы, народ Украины точно не расстроится❗️",528
"440",2023-10-06,"🧩 Прошло более 60 дней с того момента как Ермак начал переговоры по двухсторонним гарантиям безопасности. 

Андрей Борисович, как там идёт процесс? 

Вы говорили это будет потужный сигнал ведущих мировых демократий о поддержке. Ждём сигнал…

://./1/15064",533
"441",2023-10-06,"😎 Хитрый армянин, руку то спрятал",535
"442",2023-10-06,"П- приоритеты. Иранская правозащитница важнее Зеленского

Нобелевскую премию мира 2023 присудили Наргес Мохаммади, которая 8 лет сидит в иранской тюрьме за создание движения, выступающего за отмену смертной казни.

«Формула мира Зеленского» на Нобелевку не потянула🤷‍♂️

Это новый провал нашего дипломатического блока. США снова показали Зе его место. 

Только представьте какую «корону» схватил бы себе на голову Зе! Она могла помешать планам США.

Зе с Нобелевской премией мира мог бы ещё долго отметать мир. Но выборы президента Байдену куда важнее войны в Украине. Опция замирения должна оставаться на столе☝️",536
"443",2023-10-06,"⚡️Германия должна отправить  в Украину после удара РФ по Харьковской области — экс-министр обороны Великобритании Бен Уоллес

""Мы сделали это со  и  . Теперь Германия должна отправить свои ракетные системы  в Украину и присоединиться к Великобритании и Франции"", - добавил он.

Вышвырнутый из политики клан ястребов пытается любыми способами затянуть в свою игру остальных. 

Думаю вы всё уже понимаете, не первый месяц войны. Даже писать ничего не хочу. 

Один вопрос. Харьковчанин написал нам, что ракета вообще не свистела и летела очень низко. Харьковчане, что скажите?",537
"444",2023-10-06,"Кадры сразу после прилёта в центр Харькова сегодня утром",538
"445",2023-10-06,"💔💸Между ними секунду назад было жарко. А теперь между ними лежат снега Килиманджаро открытые декларации

Рада не с первой попытки, но вернула чиновникам электронное декларирование и проголосовала и за открытие деклараций (евроинтеграционный законопроект №9534). На очереди голосование за пожизненный статус публичной персоны - ""с-- "".

И понеслось – началась эпидемия «внезапных» разводов среди нардепов и, как водится, делёж всего, что нажито непосильным трудом, в пользу негосслужащих половин. 

Итак, на данный момент испытание открытым декларированием и « » не выдержали браки:

Александра Горенюка (нардепа от «Слуги народа») – «14 лет совместной жизни. Шесть лет брака… Мы с Таней больше не семья. Спасибо за этот путь».

Василия Вирастюка (нардепа от «Слуги народа») – с женой Инной 15 лет брака, двое детей, две квартиры и четыре земельных участка общей площадью 0,44 га на Прикарпатье.

Александра Божкова (нардепа от «Слуги народа» и бывшего продюсера «Квартала 95») - с актрисой Анной Саливанчук 5 лет брака и двое детей.

Галины Янченко (нардепа от «Слуги народа») – с экс-советником министра внутренних дел Виктором Андрусевым 17 лет брака, двое детей. 

Вадима Столара (нардепа от «Восстановления Украины») – с Инной Майструк 23 года брака, четверо детей, земельные участки в элитном поселке Козин под Киевом, ООО «Жовтень», Инвестфонд «Генезис» и другие семейные активы, к которым проявляют особое внимание правоохранители.

Максима Ефимова (сопредседателя депутатской группы «Восстановление Украины») – с женой Анной трое детей, более 205 млн долларов, «Донбасэнерго», «Парковый», недвижимость и элитные авто.

Владимира Кальцева (нардепа от «Платформы за жизнь и мир») – с женой Светланой многолетний брак и сын.

Степана Ивахова (нардепа-миллиардера из группы «За Будущее») – с супругой Светланой более 30 лет брака и трое детей.

Марии Ионовой (нардепа от ""Европейской солидарности») – с американским мужем Мироном Василиком 18 лет брака и двое детей.

Алексея Леонова (нардепа от «Слуги народа») – с женой Натальей Любимовой многолетний брак, двое детей и двое пасынков, земля и недвижимость в Одессе.",539
"446",2023-10-06,"🗳Вот так за время военных действий изменились настроения украинцев относительно сроков ее завершения: смотрим инфографику «Слово и дело»

Поменялись довольно значимо: все больше людей склоняются к тому, что вооруженный конфликт продлится полгода - год, а то и дольше.

Инфографика сделана на основании данных соцопросов «Рейтинга». Вначале украинцы действительно верили в окончание войны за «2-3 недели» (привет Арестовичу). 

В марте 2022 года  57% опрошенных считали, что война закончится в течении неск. недель, и только 6% - что на это уйдет полгода или больше.

Оптимизм сохранялся примерно до начала лета, до начала контрнаступления ВСУ☝🏻

В июне-2023 уже 37% украинцев считают, что война закончится через 6-12 мес. До 25% увеличилось количество граждан, которые думают, что до конца войны еще больше года🧩",540
"447",2023-10-05,"🇺🇦 Арестович вдруг начал говорить нашими нарративами. 

Только про две новые территории РФ речь тоже уже не едёт☝🏻 Но это выяснится чуть позже, лягушку надо варить медленно. 

Только мы про это всё полтора года писали, пока он рассказывал про 2-3 недели и про то, что русские сами убегут из Крыма… 

Чем ближе выборы, тем ближе нарративы к реальности, тем очевиднее, кто не врал всё это время. 

Подписывайте друзей на наш канал, чтобы они не были розовыми пони‼️",541
"448",2023-10-05,"💰 Швейцария будет платить украинским беженцам до $4400 за возвращение домой.

Правительство пришло к выводу, что государству будет дешевле поощрить беженцев добровольно выезжать из страны, чем оплачивать им пособия и затягивать выезд после истечения сроков временной защиты — чем дольше человек находится в Швейцарии, тем меньше вероятность того, что он захочет уехать по собственному желанию.

Зеля, шо там с митингами украинцев, если ЕС не выполнит твои условия?",542
"449",2023-10-05,"🇺🇦🧩🇷🇺 Валдай. Украинский аспект.

Во-первых, «СВО» уже не была лейтмотивом форума. 

Во-вторых, ответ про территории: «дело не в территориях, дело в гарантиях». 

Мы про это тоже писали: Россия начала СВО не за сухопутный коридор или побережье. Финляндия ничем, не отличается. Дело в том, что они хотят, чтобы с ними на равных говорили и не обманули потом. Это война за право сидеть за одним столом🧩

Территории теперь рассматриваются как фактор, а не как цель. Поэтому новое наступление РФ, о котором говорят, и которое лежит на столе торгов, это не за города, а просто элемент давления на Запад.

Судя по риторике, пока РФ предлагает договориться по текущей линии, без НАТО. 

При этом Путин хитро подсвечивает возможное членство Украины в ЕС. Для Зе членство в ЕС – явно бонус, поэтому он за это ухватится и будет требовать его взамен на заморозку. Такая себе трехсторонняя сделка.

Однако, в текущей ситуации вступление Украины в ЕС только ухудшит и так кризисную Европу. Европейцы это уже поняли, и поэтому сегодня на форуме в Испании начали открещиваться от членства Украины. У них теперь плохой выбор: 

✅ либо членство Украины с Зеленским и доп. затратами, 
✅ либо война с доп. затратами, 
✅ либо сделать вид, что Зе – коррупционер и забить на Украину пока там Зе.",543
"450",2023-10-05,"🇷🇺🧩🇷🇺 Валдай. Официальный рубикон. 

Путин выглядел намного увереннее, чем прошлый раз, был более раскованным и откровенным. Можно сказать, что это реально (а не как прошлый раз) была значимая речь и был рубикон. Он всем видом демонстрировал, что ситуация и сейчас, и в динамике в пользу РФ. 

Главные акценты. 

✅ Западная цивилизация достигла своих успехов благодаря колониализму. Мы, кстати, выделяли колониализм как главный фактор успеха Западной цивилизации.

✅ На втором месте акцент на то, что несправедливое преимущество США получают благодаря тому, что доллар является резервной валютой. Мы это описывали здесь. 

✅ Путин обрисовал российский образ будущего. 4 из 6 пунктов повторяют позиции китайского «сообщества единой судьбы», один – символический про безбарьерность и один – новый, уникальный, про представительность:

«мир будущего – это мир коллективных решений, принимаемых на тех уровнях, на которых они наиболее эффективны, и тем составом участников, кто действительно способен внести значительный вклад в урегулирование конкретной проблемы. Не один решает за всех, и не все даже решают обо всём, а те, кого непосредственно касается тот или иной вопрос, договариваются о том, что и как делать».

И он тоже не противоречит китайскому образу. Поэтому, предполагаем, что во время следующего визита Путин и Си сойдутся на некой общей платформе образа будущего, которая станет знаменем антиглобалисткого проекта.

✅ Европу Путин публично списывает. 

✅ Судя по ответу Симонян, с Пашиняном Россия ещё не готова открыто конфликтовать. 

✅ Особое внимание уделено Молдове. Очевидно, это следующая страна для фокуса интересов. 

✅ Де Голля позвали, чтобы вызвать ностальгию по сильной и суверенной Европе у европейцев.

✅ Путин очень обижен на Пригожина лично.

✅ И главное курсоформирующее: Россия – страна-цивилизация. Концепция Дугина окончательно победила суверенную демократию Суркова.",544
"451",2023-10-05,"⚡️ Путин: ФСБ обнаружили в офисе «Вагнер» кроме 10 млрд. кэша и 5 кг кокаина ‼️",546
"452",2023-10-05,"🇷🇺⚡️🇺🇦 Путин: 

- Украинский кризис – не территориальный конфликт, хочу это подчеркнуть. Россия – самая большая, самая крупная по территории страна в мире. Нет у нас никаких интересов с точки зрения отвоевывания каких-то дополнительных территорий. 

- Россия никогда не возражала по поводу планов Украины вступить в Европейское экономическое сообщество. 

Очень похоже на предложение о мире: 

✅ остановка по текущей линии;
✅ минус НАТО для Украины;
✅ плюс ЕС для Украины.",547
"453",2023-10-05,"☝🏻 Валдай дискуссия : 

Первый вопрос задал китаец. Вектор понятен.

Россия скорее всего денонсирует свою подпись под соглашением о запрете ядерных испытаний, доведя свой статус до паритета с США. Ядерная управляемая эскалация. 

Путин оторвался на теме чествования ССсовца в Канаде.",548
"454",2023-10-05,"📩 Добрый вечер! Очень интересует вопрос «напрашивающейся на неприятности» Армении в отношении Путина. Намедни, под давлением Пашиняна, парламент Армении ратифицировал римский статут, обязывающий выполнить решение МУС. Пашинян заявил, что ОДКБ и партнерства с РФ недостаточно для обеспечения безопастности Армении. Чего добиваются власти Армении такими действиями и как могут развиваться события по Вашему мнению?

Задача Пашиняна удержать власть и по возможности выдавить РФ из Армении, но сделать это так, чтобы не потерять оставшуюся территорию, чтобы Запад взял на себя обеспечение безопасности Армении. 

Для этого ему надо обеспечить антироссийский тренд в армянском обществе, и через год влияние РФ будет ограничено базой. Убрать базу - потерять Закавказье, не убрать, в таком раскладе, - продолжать нести имиджевые потери. Особенно если не будет обеспечен прочный мир между Арменией и Азербайджаном. 

На данный момент карабахский клан теряет влияние. Кстати, именно с этим связана уже двухдневная истерика Симонян. Она как видный участник «армянского процесса» очень нервничает из-за провала и публично ошибается.",549
"455",2023-10-05,"⚡️ В Купянске полный ужас 

49 погибших после удара по кафе, где проходил поминальный обед…",550
"456",2023-10-05,"🇸🇰 Президент Словакии Зузана Чапутова заблокировала пакет помощи Украине сразу после парламентских выборов, на которых победила партия бывшего премьер-министра Роберта Фицо.

Зафиксирован тренд на снижение помощи, а снижение помощи в текущей ситуации - четкое снижение боеспособности в будущем. И Кремль это понимает…

А Тренд этот будет усугубляться, т.к. чем дальше, тем больше политики в Европе понимают, что к успеху их приводит не обещания помогать Украине до конца, а обратные месседжи.

Рубикон пройден, начинается эффект домино.",552
"457",2023-10-05,"🌈 На портале «Дия образование» выложили образовательный сериал про гендер. 

Началось…",553
"458",2023-10-05,"📩 Здравствуйте, уважаемая ЗеРада. Я хочу выразить Вам огромную благодарность за труд и контент, который вы делайте.

Я сам из России и ваш канал один из немногих, который я готов читать круглосуточно. Хотелось бы с вами поделиться одной мыслью, которая пришла мне недавно. Сравнивая авторитарные режимы (Россия, Турция и пр.) и либеральные (ЕС, США), я пришёл к тому, что есть один плюс у авторитарных режимов: у них меньше лицемерия. Т.е. лицемерия может быть и не меньше, но его гораздо легче распознать, легче адаптироваться и легче жить, чем не понимать, в чем глобалисты тебя на**ывают. Что Вы можете сказать по этому поводу? 

Вы правы. Мы недавно об этом писали. Авторитарные режимы отстают в технологическом развитии, поэтому используют устаревшие технологии. Это позволяет человеку, который каждый день сталкивается с «рыночным» с миром, где технологии «продвинутей», быть более подготовленным к гос. пропаганде. В то же время на Западе самые передовые технологии «наебалова» очень быстро имплементируются в политику. Тот же   вспомните.

Поэтому в этом плане, у живущих при авторитарных режимах есть преимущество.  

Но, у каждого правила есть исключения. Лукашенко, например, очень хорошо разбирается в технологиях медиа. И белорусский сегмент гос. управления в сфере медиа - очень современный относительно своих фин. возможностей.",554
"459",2023-10-05,"🤷 Фрагмент выступления министра обороны Нидерландов Кайси Оллонгрен в Варшаве:

«Это очень в наших интересах - поддержать Украину. Потому что они воюют на этой войне, не мы… Я думаю, мы также должны быть вовлеченными в диалог с нашими американскими коллегами и друзьями. Потому что у них тот же интерес. Потому что поддержка Украины - это очень дешевый способ добиться того, чтобы Россия и этот режим перестали быть угрозой для союзников НАТО. Поэтому это жизненно необходимо - продолжать поддержку».

Занимательно, что, обсуждая это видео со знакомыми из Украины, заметил, что в этот раз (не первый раз идут похожие заявления) они уже не возмущались. Интересно как работает психология: постепенно они смирились с такой позицией. Думаю, это связано с отсутствием удобоваримого варианта выхода из ситуации🧩",555
"460",2023-10-05,"💰 А мы знаем: деньги Ахметова. Именно деньги Ахметова и новый полит проект помогают Аретсовичу, Романенко и ко «прозреть» и разглядеть всё, что раньше они не замечали. 

Вы спросите: так ведь это он с первых дней завёл украинцев в альтернативную реальность 2-3 недель, 3-4 обстрелов, Россия развалится?  

Да, он, ну и что, половина уже не помнит этого. 

Что там, кстати, с проектом Югороссия, который они двигали на предыдущем этапе своего пути?

://./_/1360",556
"461",2023-10-05,"🤷 Украина пока не готова к вступлению в Евросоюз из-за тотальной коррупции, заявил экс-глава Еврокомиссии Жан-Клод Юнкер.

Он считает, что Украина сейчас не соответствует критериям для членства.

""Тот, кто имел дело с Украиной, знает, что это страна, коррумпированная во всех слоях общества. Несмотря на ее усилия, она не готова ко вступлению, ей нужны масштабные внутренние процессы реформирования"", - говорит чиновник.

Он что не читал министра Марченко, который говорит, что коррупция у нас минимальная за 20 лет? 

А если серьезно, вы же понимаете, что такие заявления «вдруг» это не просто так, это привет Зе.",557
"462",2023-10-05,"🇺🇦 Человекоцентричный подход, гуд бай!

Министр здравоохранения Виктор Ляшко анонсировал отказ от инвалидности, которую с 2025 года заменит «оценка потери функциональности».

Новый подход, по заявлению министра, состоит в том, что человек с травмой или болезнью идёт на реабилитацию, где его направляют в соответствующие сферы, которые и будут решать, как ему вернуть потерянную из-за травмы или болезни функциональность.

«У нас сейчас проблема в том, что мы гонимся за инвалидностью, потому что она дает льготы и компенсации, а не возвращение человека в экономическое состояние. Мы не спросили, что хочет человек, а говорим, что вот это можем дать. Это постсоветская модель, от которой мы должны отказаться».

Чувствуете, как ненавязчиво под соусом ориентации на потребности человека уязвимость, сострадание, возможности, помощь, социализация подменяются чисто экономическими категориями: уровнем функциональности и экономическим состоянием. А живой человек рассматривается исключительно как безликая рабочая единица.

Государству не нужны инвалиды и люди с ограниченными возможностями, государству нужны налогоплательщики и рабочие☝🏻

Только по официальным данным, за последние полтора года количество людей с инвалидностью в стране увеличилось на 300 тысяч, в том числе из них по грубым подсчётам 50 тысяч военных с ампутациями конечностей.

По итогам войны и собственно уже во время неё Украина должна решать проблему физической и психологической реабилитации огромного количества искалеченных участников боевых действий.

Но у властей на повестке дня не восстановление искалеченного войной человека и личности, а возврат в экономический оборот рабочей единицы, которая должна пахать и отдавать кредиты государства, взятые на войну, а не получать льготы☝️",558
"463",2023-10-04,"🇩🇪Жители немецкого города Гросенхайн выступили против строительства завода по производству боеприпасов для Украины

Производитель военной техники и вооружений  рассматривал возможность строительства в 20ти тысячном городке нового завода по производству боеприпасов для удовлетворения  спроса на снаряды со стороны Украины.

Однако, шестнадцать из двадцати двух членов городского совета подписали письмо канцлеру Олафу Шольцу с призывом заблокировать проект. Жители Гросенхайна опасались, что завод разгневает Путина, пишет    .

""Многие немцы до сих пор испытывают глубокое отвращение к войне и расходам на оборону в стране, а их нацистское прошлое заставляет их неохотно инвестировать в военную сферу. Взгляд из Берлина — это одно, а политические реалии на местах — другое"".

Немцы, имея возможность получить прибыль, даже НАХОДЯСЬ ПОД ЗОНТИКОМ НАТО, отказываются от строительства военных заводов, чтобы не навлекать на себя риск включения в войну США с РФ. 

Дальновидно. Есть чему поучиться.",559
"464",2023-10-04,"⚡️Кабмин своим распоряжением назначил пожизненную стипендию отцу президента Александру Семёновичу Зеленскому

Теперь Александр Семёнович будет до конца жизни получать выплаты от Министерства образования и науки ""за выдающиеся заслуги в сфере высшего образования"".

Грубая лесть, говорят работает со злокачественными нарциссами, провалившийся Министр образования Лисовой решил выслужиться…🤷",561
